player_id,fifa_version,overall,potential,age,height_cm,weight_kg,club_team_id,club_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,goals,assists,club_position_mapped,primary_position,has_multiple_positions,primary_position_mapped,years_remaining,log_value_eur,log_wage_eur,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique
653,23,91.0,91.0,1.3353930307287791,-0.19361217999256766,-0.786092446542025,6,17.0,Right,5.0,4.0,4.0,74.0,88.0,93.0,87.0,64.0,77.0,94.0,85.0,7,18,0,CM,1,24,2.0,2.118835322274725,2.0542708228568527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,23,90.0,90.0,2.6585224005190695,0.6569834532261788,0.8926300424888131,7,7.0,Right,4.0,5.0,5.0,81.0,92.0,78.0,85.0,34.0,75.0,80.0,93.0,1,0,1,ST,0,1,0.0,1.5219752792322088,1.6658691214011865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
885,23,90.0,90.0,1.114871469097064,1.5075790864449252,2.054822534894778,5,4.0,Right,3.0,2.0,4.0,81.0,60.0,71.0,72.0,91.0,86.0,53.0,52.0,3,1,2,CB,0,11,2.0,2.0615447046781905,1.7030539538333793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1053,23,90.0,90.0,1.114871469097064,-1.044207813211314,-0.6569599473858067,5,11.0,Left,3.0,4.0,4.0,90.0,89.0,82.0,90.0,45.0,75.0,80.0,93.0,19,12,3,RW,0,3,0.0,2.1632814161364875,1.8371840037181015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
781,23,89.0,89.0,0.8943499074653488,0.08991969774701447,0.2469675467077215,13,7.0,Right,5.0,4.0,4.0,88.0,89.0,82.0,86.0,42.0,69.0,83.0,91.0,10,6,4,LW,1,4,2.0,2.0802155140020826,1.7386559713598235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
848,23,89.0,89.0,0.6738283458336337,0.7987493920959698,1.667425037426123,13,10.0,Right,5.0,3.0,4.0,68.0,91.0,83.0,82.0,47.0,82.0,80.0,93.0,30,4,1,ST,0,1,1.0,2.1072067815482534,1.7386559713598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1069,23,89.0,91.0,0.6738283458336337,0.7987493920959698,1.280027539957468,6,31.0,Left,3.0,1.0,3.0,,,,,,,20.0,14.0,0,1,5,GK,0,5,3.0,1.9948996258070726,1.6269541599210429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1144,23,89.0,90.0,0.8943499074653488,1.224047208705343,1.9256900357385596,5,1.0,Right,3.0,1.0,3.0,,,,,,,17.0,13.0,0,1,5,GK,0,5,4.0,1.9280946085966113,1.5432322931767297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1208,23,89.0,89.0,1.3353930307287791,-2.0365693852998517,-0.786092446542025,2,7.0,Right,3.0,2.0,4.0,72.0,66.0,74.0,81.0,87.0,82.0,68.0,65.0,0,1,0,CDM,1,9,0.0,1.8706440114583591,1.6658691214011865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1078,23,88.0,88.0,0.6738283458336337,-0.05184624112277659,-0.2695624499171517,6,7.0,Right,4.0,4.0,3.0,85.0,73.0,85.0,85.0,81.0,73.0,88.0,69.0,2,2,6,LB,1,6,4.0,1.954937270658905,1.7728044390296236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1256,23,88.0,88.0,0.45330678420191867,-1.3277396909508963,-1.5608874414793348,6,20.0,Left,3.0,4.0,2.0,77.0,78.0,84.0,92.0,61.0,68.0,85.0,79.0,4,6,7,CAM,1,14,2.0,2.058377426188237,1.8056134059943771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,23,88.0,94.0,-0.869822585588372,1.7911109641845073,2.3130875332072147,6,9.0,Left,3.0,3.0,4.0,89.0,91.0,65.0,80.0,49.0,87.0,47.0,94.0,36,8,1,ST,0,1,4.0,2.3168073396867137,1.6658691214011865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1867,23,88.0,91.0,0.012263660938488439,0.6569834532261788,0.7634975433325948,6,3.0,Right,4.0,2.0,3.0,63.0,39.0,66.0,68.0,88.0,88.0,54.0,29.0,0,0,8,CB,0,11,4.0,2.118835322274725,1.7030539538333793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
263,23,87.0,87.0,2.2174792772556393,0.7987493920959698,0.7634975433325948,13,1.0,Left,1.0,1.0,4.0,,,,,,,13.0,10.0,0,0,5,GK,0,5,1.0,0.5830505397773204,0.8196466171740019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
658,23,87.0,87.0,1.3353930307287791,1.365813147575134,-0.011297451604715118,7,1.0,Right,3.0,1.0,4.0,,,,,,,17.0,13.0,0,0,5,GK,0,5,0.0,1.5368965213915706,1.3454884134401466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
815,23,87.0,87.0,1.3353930307287791,0.6569834532261788,1.667425037426123,2,26.0,Right,4.0,2.0,3.0,82.0,33.0,59.0,68.0,88.0,85.0,38.0,25.0,2,1,2,CB,0,11,3.0,1.6982177819638595,1.4744384693514638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1055,23,87.0,88.0,0.6738283458336337,0.7987493920959698,0.2469675467077215,5,3.0,Right,2.0,3.0,3.0,66.0,69.0,78.0,77.0,86.0,83.0,75.0,63.0,0,2,9,CDM,1,9,3.0,1.9122167747098113,1.5209237645376432,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1214,23,87.0,87.0,0.6738283458336337,-0.6189099966019409,-1.5608874414793348,5,26.0,Left,2.0,3.0,3.0,80.0,61.0,81.0,81.0,82.0,76.0,88.0,55.0,0,8,6,LB,0,6,3.0,1.8706440114583591,1.5209237645376432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1608,23,87.0,90.0,-0.42877946232494174,-0.33537811886235874,-0.9152249456982433,5,66.0,Right,4.0,3.0,3.0,76.0,69.0,89.0,80.0,80.0,73.0,92.0,62.0,2,10,10,RB,0,10,2.0,2.077142546926305,1.3454884134401466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1635,23,87.0,89.0,0.23278522257020354,1.224047208705343,0.7634975433325948,6,16.0,Right,4.0,3.0,3.0,58.0,72.0,78.0,79.0,83.0,84.0,63.0,64.0,2,6,9,CDM,0,9,4.0,1.9984078595204948,1.5861401812049467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
227,23,86.0,86.0,2.6585224005190695,0.08991969774701447,0.3761000458639398,2,6.0,Right,3.0,2.0,4.0,49.0,54.0,73.0,72.0,87.0,76.0,60.0,40.0,0,2,11,CB,0,11,0.0,0.7611837224304726,1.123222847307867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
585,23,86.0,86.0,1.3353930307287791,-1.1859737520811051,-0.786092446542025,5,6.0,Right,3.0,5.0,3.0,61.0,72.0,87.0,90.0,72.0,69.0,78.0,68.0,0,0,7,CM,0,24,1.0,1.709476302846113,1.4980039712295332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
861,23,86.0,86.0,0.45330678420191867,-1.7530375075602693,-0.9152249456982433,2,17.0,Right,3.0,4.0,4.0,90.0,80.0,78.0,86.0,45.0,67.0,79.0,82.0,6,3,1,LW,1,4,4.0,1.8749291606883263,1.5649613164926253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
929,23,86.0,86.0,1.3353930307287791,-0.4771440577321498,-1.1734899440106799,6,26.0,Left,4.0,5.0,3.0,80.0,83.0,81.0,90.0,38.0,60.0,81.0,84.0,5,10,12,RW,1,3,2.0,1.7205337679335266,1.6658691214011865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1120,23,86.0,87.0,0.45330678420191867,-0.4771440577321498,-0.9152249456982433,7,8.0,Right,3.0,4.0,3.0,72.0,86.0,88.0,81.0,67.0,76.0,85.0,83.0,8,8,7,CAM,1,14,3.0,1.92416315670253,1.5432322931767297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1121,23,86.0,87.0,0.6738283458336337,1.224047208705343,1.1508950408012497,6,14.0,Left,3.0,2.0,3.0,61.0,50.0,72.0,69.0,86.0,79.0,58.0,45.0,0,0,2,CB,0,11,2.0,1.8025312820256074,1.5649613164926253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1711,23,86.0,87.0,1.114871469097064,2.0746428419240894,1.280027539957468,2,16.0,Right,2.0,1.0,2.0,,,,,,,10.0,5.0,0,0,5,GK,0,5,2.0,1.6571182337836374,1.2257818798127995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,23,85.0,85.0,1.3353930307287791,-0.33537811886235874,0.5052325450201581,6,8.0,Right,4.0,4.0,3.0,64.0,80.0,85.0,85.0,72.0,72.0,78.0,81.0,8,5,12,CM,1,24,0.0,1.5657017888830582,1.5209237645376432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
545,23,85.0,85.0,1.5559145923604942,0.08991969774701447,0.8926300424888131,6,2.0,Right,2.0,3.0,3.0,91.0,63.0,77.0,78.0,80.0,82.0,77.0,51.0,0,0,10,RB,0,10,1.0,1.4667232197746476,1.4501898190932683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
955,23,85.0,85.0,1.114871469097064,-0.33537811886235874,-1.0443574448544617,2,5.0,Right,3.0,3.0,2.0,54.0,67.0,86.0,81.0,73.0,73.0,75.0,64.0,2,1,7,CM,0,24,0.0,1.6631592728119764,1.4252172268916308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,23,85.0,85.0,2.2174792772556393,-0.4771440577321498,-0.2695624499171517,15,9.0,Right,4.0,3.0,3.0,84.0,84.0,70.0,79.0,52.0,72.0,69.0,90.0,3,4,1,ST,0,1,0.0,1.1640285603247005,1.0860381801945582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1410,23,85.0,89.0,0.012263660938488439,-0.6189099966019409,-0.39869494907337005,5,20.0,Right,5.0,4.0,2.0,85.0,83.0,75.0,85.0,57.0,77.0,73.0,86.0,7,4,12,CF,1,23,2.0,1.9041225209801673,1.4501898190932683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1812,23,85.0,92.0,-0.6493010239566569,-1.6112715686904784,-0.9152249456982433,6,47.0,Left,3.0,4.0,3.0,82.0,78.0,81.0,88.0,56.0,60.0,76.0,79.0,11,5,3,LW,1,4,1.0,2.130249499768377,1.4980039712295332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,23,84.0,84.0,1.7764361539922093,0.5152175143563876,0.5052325450201581,13,14.0,Right,5.0,4.0,3.0,78.0,81.0,79.0,82.0,74.0,78.0,85.0,80.0,1,8,12,LM,1,18,1.0,1.2517387837228298,1.2257818798127995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,23,84.0,84.0,1.3353930307287791,-1.3277396909508963,-0.6569599473858067,9,2.0,Right,4.0,3.0,2.0,70.0,64.0,82.0,77.0,80.0,72.0,86.0,54.0,1,7,10,RB,1,10,1.0,1.3387873495606564,1.1588247132919163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
715,23,84.0,84.0,1.114871469097064,1.6493450253147162,1.7965575365823412,5,32.0,Right,2.0,2.0,2.0,61.0,46.0,69.0,71.0,87.0,78.0,54.0,36.0,1,0,8,CB,0,11,1.0,1.415093195457967,1.2877745700334566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,23,84.0,85.0,0.8943499074653488,1.224047208705343,0.6343650441763764,7,19.0,Right,4.0,2.0,3.0,81.0,49.0,64.0,66.0,85.0,80.0,42.0,46.0,0,0,2,CB,0,11,2.0,1.491008747518086,1.3729177305412428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
868,23,84.0,84.0,0.8943499074653488,1.7911109641845073,1.5382925382699046,1,1.0,Right,4.0,1.0,3.0,,,,,,,22.0,16.0,0,0,5,GK,0,5,4.0,1.3075604853030627,0.9634019523378544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
992,23,84.0,85.0,0.23278522257020354,-0.33537811886235874,0.6343650441763764,6,10.0,Right,3.0,4.0,3.0,76.0,76.0,83.0,87.0,46.0,69.0,82.0,76.0,5,7,4,LW,1,4,4.0,1.6386332315734267,1.5209237645376432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1002,23,84.0,84.0,0.6738283458336337,-0.902441874341523,0.5052325450201581,2,8.0,Right,4.0,4.0,3.0,70.0,69.0,83.0,88.0,71.0,71.0,73.0,61.0,1,2,12,CM,0,24,1.0,1.5368965213915706,1.3729177305412428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1063,23,84.0,84.0,0.8943499074653488,0.37345157548659663,0.11783504755150319,0,5.0,Right,3.0,3.0,2.0,65.0,71.0,81.0,80.0,80.0,83.0,74.0,66.0,3,0,0,CDM,1,9,1.0,1.4414461760979844,1.123222847307867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,23,84.0,86.0,0.012263660938488439,-0.902441874341523,-0.5278274482295884,15,8.0,Right,5.0,4.0,2.0,56.0,80.0,86.0,81.0,70.0,73.0,82.0,74.0,3,2,13,CM,1,24,0.0,1.6750673626789248,1.123222847307867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1357,23,84.0,89.0,-0.42877946232494174,-0.6189099966019409,-1.0443574448544617,0,8.0,Left,2.0,5.0,3.0,76.0,75.0,86.0,84.0,58.0,63.0,84.0,75.0,15,7,14,CAM,1,14,3.0,1.7928560603144117,1.047123399777841,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,23,84.0,86.0,0.012263660938488439,0.08991969774701447,-0.2695624499171517,15,25.0,Right,4.0,3.0,1.0,66.0,62.0,68.0,73.0,85.0,83.0,53.0,50.0,0,0,15,CDM,1,9,1.0,1.613095526144137,1.047123399777841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,23,84.0,88.0,-0.6493010239566569,-0.33537811886235874,-0.011297451604715118,7,25.0,Right,3.0,5.0,3.0,81.0,74.0,81.0,89.0,36.0,59.0,80.0,77.0,6,3,4,LW,1,4,3.0,1.773039918305252,1.3729177305412428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1665,23,84.0,87.0,-0.42877946232494174,-0.33537811886235874,-0.2695624499171517,2,19.0,Right,4.0,3.0,3.0,74.0,81.0,85.0,82.0,55.0,67.0,83.0,81.0,3,2,3,CAM,1,14,1.0,1.7313972323679472,1.2257818798127995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,23,84.0,87.0,-0.42877946232494174,0.37345157548659663,0.5052325450201581,14,41.0,Right,3.0,2.0,1.0,71.0,64.0,74.0,76.0,82.0,83.0,55.0,61.0,4,2,16,CDM,0,9,1.0,1.6691419434020383,0.8504420373871945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1745,23,84.0,91.0,-0.42877946232494174,0.9405153309657609,0.7634975433325948,2,29.0,Left,4.0,4.0,3.0,81.0,79.0,79.0,84.0,45.0,66.0,74.0,81.0,7,1,4,CAM,1,14,2.0,1.9697691556725312,1.2257818798127995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1830,23,84.0,88.0,-0.6493010239566569,-0.6189099966019409,1.4091600391136863,2,24.0,Right,3.0,3.0,2.0,81.0,70.0,82.0,82.0,80.0,82.0,88.0,66.0,1,1,17,RWB,1,17,2.0,1.7259893238427693,1.1588247132919163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1910,23,84.0,87.0,0.012263660938488439,-0.33537811886235874,-0.39869494907337005,5,23.0,Right,4.0,4.0,1.0,91.0,80.0,75.0,87.0,34.0,73.0,76.0,80.0,4,2,4,LW,1,4,4.0,1.7150297175590412,1.3729177305412428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,23,83.0,83.0,1.5559145923604942,-0.05184624112277659,0.5052325450201581,5,14.0,Right,3.0,3.0,3.0,66.0,74.0,83.0,78.0,78.0,81.0,82.0,73.0,0,2,0,CM,1,24,2.0,1.2967914907455589,1.2573523583748079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
837,23,83.0,83.0,1.114871469097064,-0.19361217999256766,-0.011297451604715118,5,9.0,Right,4.0,5.0,3.0,74.0,76.0,79.0,87.0,59.0,78.0,73.0,76.0,11,4,12,CF,0,23,0.0,1.4327858729169187,1.3454884134401466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
896,23,83.0,84.0,0.6738283458336337,0.7987493920959698,-0.011297451604715118,6,5.0,Right,4.0,3.0,2.0,72.0,51.0,71.0,75.0,84.0,77.0,62.0,52.0,2,2,12,CB,0,11,3.0,1.415093195457967,1.3454884134401466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,23,83.0,83.0,0.8943499074653488,-0.19361217999256766,-1.4317549423231166,2,22.0,Left,2.0,5.0,3.0,76.0,77.0,87.0,83.0,50.0,65.0,88.0,73.0,0,3,12,RW,1,3,2.0,1.4327858729169187,1.3729177305412428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1068,23,83.0,83.0,0.6738283458336337,-1.044207813211314,-0.786092446542025,15,21.0,Right,4.0,3.0,3.0,79.0,67.0,79.0,81.0,80.0,73.0,82.0,66.0,1,1,10,RB,1,10,3.0,1.3875685937207853,1.047123399777841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1160,23,83.0,85.0,0.23278522257020354,0.6569834532261788,1.0217625416450313,13,5.0,Right,4.0,3.0,2.0,55.0,73.0,77.0,77.0,80.0,82.0,68.0,68.0,4,5,7,CDM,1,9,2.0,1.5143776184408764,1.0860381801945582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1268,23,83.0,83.0,0.8943499074653488,0.37345157548659663,1.280027539957468,1,3.0,Right,4.0,3.0,2.0,76.0,47.0,63.0,67.0,82.0,82.0,35.0,32.0,0,0,2,CB,0,11,3.0,1.3387873495606564,1.047123399777841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1402,23,83.0,86.0,0.012263660938488439,-0.33537811886235874,0.5052325450201581,18,8.0,Right,4.0,3.0,2.0,58.0,74.0,86.0,77.0,76.0,73.0,80.0,65.0,6,1,0,CM,1,24,1.0,1.613095526144137,1.047123399777841,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1580,23,83.0,86.0,0.012263660938488439,-1.044207813211314,-0.39869494907337005,0,9.0,Right,3.0,4.0,2.0,84.0,82.0,74.0,86.0,40.0,74.0,74.0,83.0,11,7,1,ST,1,1,4.0,1.6259960258418429,1.123222847307867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1651,23,83.0,88.0,-0.20825790069322667,0.37345157548659663,0.3761000458639398,13,17.0,Right,2.0,3.0,3.0,73.0,46.0,57.0,65.0,85.0,82.0,42.0,48.0,0,1,8,CB,0,11,0.0,1.6386332315734267,0.506211041295198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,23,82.0,82.0,2.6585224005190695,1.082281269835552,0.8926300424888131,14,1.0,Right,2.0,1.0,2.0,,,,,,,14.0,13.0,0,0,5,GK,0,5,0.0,-0.019710616463803836,0.30031889133972633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
460,23,82.0,82.0,1.5559145923604942,-0.6189099966019409,0.11783504755150319,2,28.0,Right,3.0,2.0,3.0,64.0,55.0,76.0,72.0,84.0,76.0,80.0,46.0,0,0,8,CB,1,11,0.0,1.0774877458795489,1.123222847307867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
569,23,82.0,82.0,1.114871469097064,-1.4695056298206872,-1.0443574448544617,1,23.0,Right,4.0,5.0,4.0,62.0,79.0,80.0,88.0,52.0,59.0,78.0,75.0,1,0,4,CAM,1,14,3.0,1.3181453854461511,1.0063096202313788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
603,23,82.0,82.0,1.114871469097064,-0.19361217999256766,-0.011297451604715118,7,14.0,Right,5.0,4.0,3.0,61.0,78.0,88.0,80.0,53.0,52.0,86.0,73.0,1,8,12,CM,1,24,2.0,1.3075604853030627,1.2573523583748079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
748,23,82.0,82.0,0.8943499074653488,-0.33537811886235874,-1.3026224431668982,24,11.0,Right,3.0,5.0,2.0,91.0,79.0,73.0,86.0,37.0,76.0,75.0,81.0,7,2,18,LW,1,4,0.0,1.3285523796667253,0.8703599962176879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
791,23,82.0,82.0,0.6738283458336337,-0.6189099966019409,-0.2695624499171517,1,27.0,Left,2.0,3.0,2.0,78.0,69.0,80.0,79.0,77.0,76.0,88.0,60.0,1,0,6,LB,0,6,3.0,1.274674797602254,1.0063096202313788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
937,23,82.0,82.0,1.3353930307287791,0.7987493920959698,0.6343650441763764,18,9.0,Right,4.0,3.0,3.0,73.0,81.0,76.0,80.0,47.0,82.0,73.0,81.0,0,1,1,ST,0,1,1.0,1.2279204019644494,1.0860381801945582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
